ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval
PfO7ZVdzfZ4,150,160,"/m/015lz1,/m/0342h,/m/04rlf,/m/04szw,/m/05w3f,/m/0fx80y","['rock', 'passionate male vocal', 'punchy kick', 'punchy snare', 'shimmering hi hats', 'groovy bass guitar', 'electric guitar melodies', 'energetic', 'exciting']","The Rock song features a passionate male vocal singing over punchy kick and snare hits, shimmering hi hats, groovy bass guitar and electric guitar melodies. It sounds energetic and exciting.",4,False,False
PmiH7RnCkhI,10,20,"/m/01jnbd,/m/02sgy,/m/04rlf,/m/04szw,/m/0fx80y","['low quality', 'echoing electric guitar melody', 'shimmering cymbals', 'synth bells melody', 'groovy bass guitar', 'weird', 'suspenseful', 'intense', 'noisy', 'mono']","The low quality recording features an echoing electric guitar melody played over shimmering cymbals, groovy bass guitar and synth bells melody. It sounds weird, suspenseful and intense. The recording is noisy and in mono.",4,False,False
QzO6ylLrTGg,30,40,"/m/085jw,/m/0l14l2","['shofar music', 'short notes', 'long notes', 'short burst of notes', 'no other instruments', 'no voices', 'religious music', 'sound of battle call']",This song features a shofar being played. This shofar plays one long note. This is followed by 8 short bursts of three-note groupings. This is followed by one short note and one higher pitched note played for a longer duration. This pattern is played three times. There are no other instruments in this song. There are no voices in this song. This instrument has religious significance. This song can be played prior to a battle call.,0,False,False
RQ0-sjpAPKU,30,40,"/m/04rlf,/t/dd00031","['country song', 'female voice', 'pedal steel guitar', 'bass guitar', 'simple percussion', 'moderate tempo', 'romantic mood']",This country song features a female voice singing the main melody. This is accompanied by percussion playing a simple beat in common time. A pedal steel guitar plays sliding licks in the background. The bass plays the root and fifth of the chords. The mood of this song is romantic. This song can be played in a romantic movie.,0,False,False
Rqv5fu1PCXA,30,40,"/m/02v2lh,/m/04rlf,/m/07pkxdp","['female vocalist', 'medium tempo', 'vocalisation', 'no lyrics', 'breeze', 'gentle wind', 'dulcet', 'meditative', 'pleasant', 'chimes', 'mellifluous', 'celestial', 'enchanting', 'enigmatic', 'mystical', 'angelic', 'sound of waves', 'seagulls', 'sound of water', 'ambient nature sounds', 'harp', 'amplified xylophone', 'soft piano harmony', 'high notes', 'dreamy', 'lullaby', 'soothing', 'pacifying', 'keyboard harmony']","A female vocalist sings this dulcet melody. The tempo is medium with soft piano accompaniment, keyboard harmony, chimes, harp, and xylophone sounds , ambient sounds of nature like the sound of sea gulls, waves, water gently hitting the rocks, breeze along with the mellifluous vocalisation. The song is soothing, calming, meditative, peaceful, mellifluous, celestial, mystical, dreamy and dreamy. This song is a Lullaby.",7,False,True
RxBFh-zdid4,30,40,"/m/04rlf,/m/05fw6t,/m/09x0r","['product review', 'male voice', 'description', 'background music', 'jingle', 'generic', 'acoustic guitar', 'bass guitar', 'bells', 'acoustic drums']","This is a product review video. There is a male voice describing the product. In the background music, there is a very generic jingle that contains an acoustic guitar, a bass guitar, an acoustic drum beat and bells. If the track can be isolated from the piece, it could be used as an advertisement jingle.",9,False,False
SLq-Co_szYo,30,40,"/m/04rlf,/m/07pbtc8","['sound of wind', 'energetic drumming', 'cheerful', 'energetic', 'catchy', 'perky', 'metallic sound', 'ambient nature music', 'punchy basslines', 'keyboard harmony', 'synthesiser arrangements', 'whooshing sound', 'windy', 'breezy', 'catchy vocal riff', 'female choral harmony', 'perky', 'peppy', 'cheerful', 'energetic', 'melodious', 'pop', 'jingle']","This song is an upbeat pop song. The tempo is medium fast with energetic drumming, groovy bass lines, keyboard harmony, synthesiser arrangements and female vocal riff. The song is fresh, youthful, perky, catchy, cheerful and energetic. There are sounds of wind, breeze and some metal clanking. This song sounds like a Jingle.",7,False,True
T6iv9GFIVyU,50,60,"/m/015vgc,/m/04rlf,/m/06j64v,/m/074ft","['afghan', 'romantic pop', 'male vocal', 'melodic singing', 'harmonium', 'tabla', 'emotional', 'heart-touching', 'romantic', 'medium tempo']","This is an Afghan romantic pop piece. There is a male vocalist singing melodically in the lead. A harmonium is playing the main tune, at times simultaneously with the vocal. The rhythmic background is composed of the tabla percussion. There is an emotional feel to this piece. This piece could be used in the soundtrack of a soap opera taking place in Afghanistan. It could also be used in romantic social media content.",9,True,True
TqIptTnXb20,100,110,"/m/02bk07,/m/0y4f8","['traditional indian singing', 'south asian traditional music', 'classical indian singing', 'religious traditional indian music', 'burly male vocal', 'raspy male baritone vocal', 'female background singers']","Here we have a vintage recording of a traditional, religious Indian song. Mainly, the man with the burly and raspy voice sings and is backed by a group of female singers who sing softly.",3,False,False
UOC4VWQpnDM,110,120,"/m/026z9,/m/04rlf","['techo', 'female and male voice sample', 'digital drums', 'acoustic guitar', 'uptempo']",This audio contains a techno drum with a kick on every beat. A low male voice sample serves as bassline. A female voice sample is singing a repeated melody in the higher register. In the background you can hear an acoustic guitar being strummed like a flamenco guitar. This song may be playing in a club.,6,False,False
UdA6I_tXVHE,6,16,"/m/02fxyj,/m/04rlf","['male vocal onomatopoeia', 'noisy', 'audio crackles', 'low quality']","The low quality recording features an onomatopoeia, performed by male vocalists. The recording is noisy and it is crackling.",4,False,True
UinQGYfmZhE,120,130,"/m/04rlf,/m/0l14jd","['low quality', 'reverberant', 'live performance', 'gospel', 'harmonizing mixed choir vocals', 'powerful', 'soulful', 'passionate', 'emotional']","The low quality recording features a live performance of a gospel song and it consists of harmonizing mixed choir vocals singing in a very large space. It sounds passionate, emotional, soulful and powerful.",4,False,False
UzAXqTsdtjY,560,570,"/m/02bxd,/m/04rlf,/m/0fd3y","['low quality', 'didgeridoo drone melody', 'wide mellow synth pad', 'light echoing percussive element', 'relaxing', 'calming']","The low quality recording features didgeridoo drone melody over wide, mellow synth pad and some light, echoing percussive element. It sound relaxing and calming - like something you'd put on while doing yoga.",4,False,True
VRxFYwbik6A,120,130,"/m/04rlf,/m/07pxg6y,/t/dd00129","['movie soundtrack', 'cinematic synth', 'sound effects', 'explosions', 'thunderstorm', 'lightning', 'automobile engine', 'dramatic', 'suspense', 'action', 'violence']","This is a piece from a movie theme. There is a cinematic synth being played to create a dramatic effect. There are a lot of sound effects such as explosions, thunderstorms, falling objects and engine sounds. The atmosphere is violent and filled with suspense. This piece could be used to lift samples from. These samples could be used to amplify movie scenes and video game sequences.",9,False,True
Vi2posMLsrg,30,40,"/m/0283d,/m/04rlf,/m/07lnk,/m/07s72n,/m/08cyft,/m/0ggx5q,/m/0m0jc","['electronic music genre', 'low-pitch bass electronic sound', 'instrumental', 'no voice']","The electronic instrumental music features a melody played by a synth sound and being accompanied by other electronic sounds. In the low-register a bass electronic sound can be heard playing at times twice every beat, driving the pulse of the music. In the second half of the music excerpt another electronic sound can be heard in the upper register playing chords.",2,False,True
Vu7ZUUl4VPc,30,40,"/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y,/m/0g12c5","['jam', 'no singer', 'instrumental', 'single instrument', 'electric guitar', 'guitar solo', 'effect pedal', 'chorus', 'simple tune', 'relaxing', 'trippy', 'psychedelic']",This is a gear showcase jam recording. The only instrument being played is a clean sounding electric guitar. There is a chorus effect being applied on the guitar while it is playing mellow tunes. The atmosphere is relaxing and trippy. This track could be used in nostalgic/yearning sequences in movies and TV shows. Parts of it could also work well as an advertisement jingle. Samples from this recording could be used in beat-making.,9,False,True
VzHL56yq8bI,30,40,"/m/04rlf,/m/05rwpb","['pop', 'piano', 'synth sounds', 'e-bass', 'male voice singing', 'higher pitch', 'acoustic drums', 'fast tempo', 'dance vibe']",This song contains two different e-pianos playing melodies panned to the left and right side of the speakers. Two synthesizers are playing a tone that sounds like pulsating electricity and the other one a pad sound in a higher key. A e-bassline is playing together with the acoustic drum that is holding a steady groove without many changes. On top of that a male voice is singing in a higher key. This song may be playing while dancing.,6,False,False
WIVu5PapmX4,30,40,"/m/04rlf,/m/0b9m1","['frequency', 'resonant', 'vibration', 'medium range']","This is the sound of a certain frequency. It has a resonant, vibrational character. It is a medium range frequency.",9,False,True
WKYUiLace9Y,210,220,"/m/026z9,/m/04rlf","['dance song', 'techno song', 'club song', 'warbling sound effect', 'female voice', 'synth sounds', 'programmed percussion', 'bouncy feel', 'moderate tempo']",This dance song features a female voice singing the main melody. A delay effect is added to the voice which allows the last word to echo a few times. This is accompanied by programmed percussion playing a kick driven beat. A warbling sound is played in the background. A synth plays a leading riff in the foreground. This song is upbeat and can be played in a club.,0,False,False
We0WIPYrtRE,30,40,"/m/01c194,/m/02bk07,/m/04rlf","['meditation', 'chanting', 'mantra', 'gong/bowl', 'male voices chanting/singing', 'slow tempo']",This composition contains a deep male voice singing a drone sound in a low key and with other male voices singing a mantra on top in the midrange. A gong/bow-hit is played once. The whole recording is full of reverb. This song may be playing while meditating in a temple.,6,True,True
WvEtOYCShfM,60,70,"/m/04rlf,/m/06j64v,/m/09x0r","['somali music', 'male voice', 'narration', 'music history']","This is an informational piece. There is a male voice narrating the details from the history of a Somali musician. In the end, we can hear briefly what the music of this musician sounded like.",9,False,False
XCQMJXkI5bA,230,240,"/m/0164x2,/m/04rlf","['male vocalist', 'medium fast tempo', 'foreign language', 'buoyant', 'peppy', 'happy', 'cheerful', 'middle eastern music', 'upbeat', 'catchy', 'synthesiser arrangement', 'conga', 'hand percussion', 'steady bass line', 'flute melody', 'folk song', 'regional music']","A male vocalist sings this upbeat song in a foreign language. The tempo is medium fast with a very perky and bouncy beat. The song is happy, cheerful, groovy, simple light and catchy with middle eastern music influences. This song is a contemporary Folk song.",7,False,False
